"special_issue","num_papers","flags","prop_flag","deadline","latest_sub","rt_sum_vector2","aca_flag","d_over_deadline","ed","fecha_deadline"
"https://www.mdpi.com/journal/ijerph/special_issues/Alcohol_Adolescents",12,1,0.083,2023-02-28,2023-04-26,"1,1","7",-57,"Albert Espelt, Dr. Marina Bosque-Prous","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/clinical_experimental_approaches_dental",12,5,0.417,2023-02-28,2022-11-07,"5","5",113,"Aida Meto","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/exercise_physical_fitness",6,0,0,2023-02-28,2022-11-08,"0","5",112,"Dong-il Kim","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/mental_behavioral_health_health_professionals",11,1,0.091,2023-02-28,2023-02-06,"1,0","1",22,"Rui She, Shanquan Chen","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Improving_Childhood_and_Adolescent_Health",9,0,0,2023-02-28,2022-12-08,"0,0,0","9",82,"Robert M. Badeau, Prince Dadson, Robert Femminella","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/COVID19_Child_Psycho",10,2,0.2,2023-02-28,2023-02-27,"2,2","6",1,"Davide Gori, Federica Guaraldi","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Wetland_Ecology",8,1,0.125,2023-02-28,2022-12-26,"1,0","No info",64,"Cristina Sousa Coutinho Calheiros, Sofia Isabel Almeida Pereira","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/ACAT_2",8,2,0.25,2023-02-28,2023-01-19,"1,1","5",40,"Adilson Marques, Nuno Loureiro","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/PA_HB",9,3,0.333,2023-02-28,2022-12-05,"3,0","5",85,"Dr. Julien S. Baker, Dr. Melitta McNarry","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/whatis_wellbeing",5,0,0,2023-02-28,2022-09-16,"0,0","1",165,"Aaron Jarden, Annalise Roache","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/sex_education_health_promotion",6,0,0,2023-02-28,2023-01-23,"0,0,0,0","6",36,"Pablo A. Cantero Garlito, Sabina Barrios Fernandez, Rodrigo J. Carcedo Gonzalez, Dr. Jose Carmelo Adsuar Sala","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Occupational_Environmental_Exposure",6,1,0.167,2023-02-28,2022-10-26,"1,0","5",125,"Dr. Raquel Alarcon, Dr. Maria del Mar Requena Mullor","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/FamilyHealth_",10,2,0.2,2023-02-28,2023-02-13,"2,2,2,2","6",15,"Camilla Kin Ming Lo, Mengtong Chen, Qiqi Chen, Dr. Ko-Ling Chan","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/technology_assessment",9,2,0.222,2023-02-28,2023-02-16,"2,1","4",12,"Emanuela Foglia, Dr. Anna Odone","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Exercise_Physiological",6,1,0.167,2023-02-28,2023-02-28,"1","4",0,"Paulina Hebisz","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/prenatal_exposure_infants_children",7,2,0.286,2023-02-28,2023-02-11,"2,2","4",17,"Dr. Oscar Garcia-Algar, Vicente Andreu-Fernandez","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Prenatal_Wellbeing_and_Child_Health_Outcomes",8,1,0.125,2023-02-28,2023-04-09,"1,0","1",-40,"Karen Lindsay, Yuqing Guo","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Health_ICT",5,0,0,2023-02-28,2023-02-27,"0,0","4",1,"Dr. John Waterworth, Dr. Mark Chignell","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Indoor_Endocrine_Disrupting_Compounds_and_Human_Health",9,2,0.222,2023-02-28,2022-11-25,"2","2",95,"Yuexia Sun","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Seminal_Plasma",5,1,0.2,2023-02-28,2022-07-02,"1","2",241,"Dr. Mirosława Ferens-Sieczkowska","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Risk_Prediction_Gynaecological",5,0,0,2023-02-28,2022-12-14,"0","4",76,"Dr. Jan Y. Verbakel","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Diseases_and_Multimorbidity",7,2,0.286,2023-02-28,2023-02-27,"0,2,0","4",1,"Maria Joao Forjaz, Antonio Gimeno-Miguel, Dr. Julian Librero Lopez","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Sport_Performance_Fitness",8,1,0.125,2023-02-28,2023-02-19,"1,1,1","4",9,"Athos Trecroci, Alessio Rossi, Luca Cavaggioni","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Public_Health_Preparedness",6,3,0.5,2023-02-28,2022-08-04,"1,0,2,1","1",208,"Mariachiara Carestia, Lucia Grenga, Omar Nyabi, Stefania Moramarco","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/school_context_mental_health",5,2,0.4,2023-02-28,2023-02-27,"2,1,0","2",1,"Paula Vagos, Ana Xavier, Lenia Carvalhais","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Neuromuscular_Performance_Sport",5,2,0.4,2023-02-28,2022-03-13,"2,1","3",352,"Dr. Oscar Garcia Garcia, Virginia Serrano Gomez","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/safety_occupational_settings",5,1,0.2,2023-02-28,2022-09-20,"1,0,0,0","No info",161,"Fatemeh Davoudi, Steven A Freeman, Gretchen Mosher, Dr. Mack Shelley","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Biogeochemical_Environ_Pollut",8,4,0.5,2023-02-28,2023-01-13,"2,0,2,1,1","4",46,"Jacopo Cabassi, Stefania Venturi, Barbara Nisi, Alessandro Acquavita, Sergio Calabrese","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Mental_Substance",7,1,0.143,2023-02-28,2023-02-23,"1,0,1","5",5,"Cristina Crocamo, Ashley Elizabeth Muller, Ilaria Riboldi","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Chronic_Rehabiliation",7,2,0.286,2023-02-28,2023-01-12,"1,1","2",47,"Sebastian Rutkowski, Ladislav Batalik","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Type2Diabetes",6,2,0.333,2023-02-28,2022-11-16,"2","3",104,"Elettra Mancuso","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/removal_heavy_metals",7,0,0,2023-02-28,2023-02-13,"0","6",15,"Guohua Liu","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/covid_nicotine_alcohol",6,0,0,2023-02-28,2022-10-27,"0,0","5",124,"Dr. Ivan Berlin, Dr. Henri-Jean Aubin","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Community-Based_Healthcare_and_Health_Promotion",5,1,0.2,2023-02-28,2022-08-07,"1,0","4",205,"Ryuichi Ohta, Daisuke Son","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/boundarylayer_airpollution",7,2,0.286,2023-02-28,2023-03-30,"2","5",-30,"Tiziano Tirabassi","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Soil_Contamination_Prevention_and_Cleanup",7,1,0.143,2023-02-28,2022-11-15,"1","3",105,"Xiaonuo Li","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Changes-Heatwaves",5,0,0,2023-02-28,2022-11-21,"0","5",99,"Nir Krakauer","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/public_health_mapping_spatial_analysis",6,1,0.167,2023-02-28,2022-12-27,"1","3",63,"Jobst Augustin","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/quality_of_life_chronic_illness",5,2,0.4,2023-02-28,2022-09-25,"2","1",156,"Urszula Religioni","28 February 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Care_for_Women",5,1,0.2,2023-03-07,2022-12-09,"1,0","4",88,"Dr. Ernesto Gonzalez-Mesa, Dr. Daniel Maria Lubian Lopez","7 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/activity_sport",22,5,0.227,2023-03-10,2023-03-16,"3,2","10",-6,"Rona Macniven, Lindsey Reece","10 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Phys_Act_School",6,2,0.333,2023-03-10,2022-10-27,"2","1",134,"Dr. Collin A. Webster","10 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/promoting_health_well_being",9,2,0.222,2023-03-12,2022-12-29,"2,0,0,0","3",73,"Dr. Mariola Bidzan, Dian Veronika Sakti Kaloeti, Paweł Jurek, Karolina Lutkiewicz","12 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Public_Awareness_Food",15,0,0,2023-03-15,2023-01-30,"0,0,0","10",44,"Dr. F. Xavier Medina, Francesc Fuste-Forne, Nela Filimon","15 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/palliative_care_cancer",12,2,0.167,2023-03-15,2022-12-02,"2,1","8",103,"Dr. Leticia Rubio Lamia, Cristina M. Beltran Aroca","15 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/mental_care_covid",5,0,0,2023-03-15,2022-08-31,"0,0,0,0","5",196,"Mellissa Withers, Jill Murphy, Ishtar Govia, Matias Irarrazaval","15 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/HCSS",12,0,0,2023-03-15,2023-01-18,"0","0",56,"Ana Rita Goes, Ana Rita Pedro","15 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Opioid_Practices",8,1,0.125,2023-03-15,2023-03-30,"0,1","4",-15,"Sarah Bauer Floyd, Lior Rennert","15 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/health_behaviour_covid",26,4,0.154,2023-03-20,2022-07-23,"4,0,0,3","No info",240,"Ruben Lopez-Bueno, Yasmin Ezzatvar, Guillermo Felipe Lopez Sanchez, Dr. Lee Smith","20 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/ageism_life",11,2,0.182,2023-03-20,2022-10-13,"2,2","No info",158,"Anna Rosa Donizzetti, Dr. Martine Lagace","20 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/physiotherapy_connects_generations",9,1,0.111,2023-03-20,2023-01-29,"0,1","3",50,"Dr. Agnieszka Chwałczyńska, Dr. Joanna Kowalska","20 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/PA_sport_health",6,0,0,2023-03-20,2023-01-09,"0,0","2",70,"Tomasz Gabryś, Kazimierz Mikołajec","20 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Mental_Well_Being",17,2,0.118,2023-03-22,2023-02-22,"2","9",28,"Rebeca Robles-Garcia","22 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Health_Workforce_Challenges_Health_Care_Systems",10,2,0.2,2023-03-22,2023-01-30,"2","7",51,"Alicja Domagała","22 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Depression_Anxiety_PTSD",5,1,0.2,2023-03-22,2022-12-31,"1","3",81,"Agata Faron-Gorecka","22 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/health_assessment_intervention",6,0,0,2023-03-22,2022-11-30,"0","3",112,"Tsung-Cheng Hsieh","22 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/37F5239Q2V",5,0,0,2023-03-22,2022-12-20,"0,0","4",92,"Dr. Kjell Ivar Øvergård, Tone Langjordet Johnsen","22 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Risk_PubHealth",8,0,0,2023-03-22,2023-01-13,"0","3",68,"Dr. Chunrong Jia","22 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/victim_phenomenon",5,1,0.2,2023-03-22,2022-11-12,"1,0","3",130,"Dr. Reinhard Strametz, Susanna Tella","22 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Older_Adult",6,1,0.167,2023-03-22,2022-12-21,"1","3",91,"Dr. Hui-Chuan Hsu","22 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Sport_Exercise_Health_Performance",40,2,0.05,2023-03-23,2021-05-28,"2","No info",664,"Shaher A.I. Shalfawi","23 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/interpersonal_violence",18,4,0.222,2023-03-23,2022-09-30,"4,2,4","13",174,"Juan Manuel Moreno-Manso, Natalia Bueso-Izquierdo, Monica Guerrero-Molina","23 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/using_digital_health_technologies_improve_healthcare_quality",14,2,0.143,2023-03-23,2022-12-02,"1,1","3",111,"Anna Janssen, Melissa Brunner","23 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Patient_Safety_Culture_in_Hospitals",8,1,0.125,2023-03-23,2022-08-28,"1,0","4",207,"Joann Sorra, Dr. Cordula Wagner","23 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Exercise_Conditions",11,3,0.273,2023-03-23,2023-01-23,"3,2","7",59,"Christopher Ballmann, Courteney Benjamin","23 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/workplace_stress_anxiety_covid",5,2,0.4,2023-03-23,2022-12-03,"2,1","2",110,"Dr. Atte Oksanen, Iina Savolainen","23 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/mass_media_health_communication",7,1,0.143,2023-03-23,2022-11-30,"1,0","5",113,"Anna Bartosiewicz, Edyta Łuszczki","23 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Advances_in_the_Psychology_of_Eating",5,1,0.2,2023-03-23,2022-12-28,"1,0","1",85,"Dr. Anna Brytek-Matera, Jinbo He","23 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/KP5Z5L67SX",6,2,0.333,2023-03-23,2023-05-24,"2","2",-62,"Yosra Cherni","23 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/7R5315RTM0",5,1,0.2,2023-03-23,2022-12-29,"1","3",84,"Peng Nie","23 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Addiction_Pandemic",12,3,0.25,2023-03-24,2023-02-28,"3,3,0,3,3","6",24,"Eric R. Braverman, Dr. Kenneth Blum, Dr. J. L. Cadet, David Baron, Mark S. Gold","24 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/29B656HFDE",20,1,0.05,2023-03-24,2023-01-31,"1,0,0","12",52,"Huwei Wen, Daqian Shi, Huaxi Yuan","24 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/healthy_community_design",15,0,0,2023-03-24,2023-01-05,"0,0,0","14",78,"Hongxiao Liu, Tong Wu, Yuan Li","24 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/food_consumption_behavior",10,0,0,2023-03-24,2023-01-23,"0","7",60,"Dr. Yanjun Ren","24 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/water_monitor",8,4,0.5,2023-03-24,2023-01-28,"1,1,2","4",55,"Dr. Soon-Jin Hwang, Dr. Young-Seuk Park, Dr. Ihn-Sil Kwak","24 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/research_patient_centered_care",7,1,0.143,2023-03-24,2023-02-20,"0,1","5",32,"Sarah Bigi, Maria Grazia Rossi","24 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/geriatric_psychiatry",7,1,0.143,2023-03-24,2022-10-26,"0,1,0","5",149,"Takayuki Tabira, Yu Kume, Michio Maruta","24 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Mental_Health_Workplace_COVID_19_Pandemic",5,0,0,2023-03-24,2023-02-11,"0","5",41,"Stephanie Knaak","24 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Shared_Decision",5,1,0.2,2023-03-24,2022-08-12,"1","4",224,"Alessandra Solari","24 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/government_measures_meteorological_variations_human_activities_transmissions_covid_19",5,0,0,2023-03-24,2022-09-07,"0","3",198,"Ka-Chun Chong","24 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Forest_Health_Welfare_2",10,1,0.1,2023-03-25,2023-01-03,"1,1","5",81,"Dr. Won-Sop Shin, Dr. Bum-Jin Park","25 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Human_Extreme_Environ",5,0,0,2023-03-25,2023-01-16,"0","3",68,"Dustin Russel Slivka","25 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/SDMH",52,2,0.038,2023-03-27,2022-09-16,"0,0,0,0,1,1","No info",192,"Emma Motrico, Maria Luisa Rodero-Cosano, Jose A. Salinas-Perez, Sonia Conejo-Ceron, Nasser Bagheri, Giulio Castelpietra","27 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/healthy_cities_BUPH",9,2,0.222,2023-03-27,2022-11-01,"2","0",146,"Dr. Suhong Zhou","27 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/FoodSystem_SustainabilityHealth",5,0,0,2023-03-27,2022-01-31,"0,0,0","4",420,"Dr. Alessandro Banterle, Dr. Alessia Cavaliere, Elisa De Marchi","27 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/IEWPWB",6,0,0,2023-03-27,2022-10-14,"0","3",164,"Sang-Hee Park","27 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Meteorology_Air_Pollution_and_Health_Impact",8,2,0.25,2023-03-27,2023-01-30,"1,1,0","4",56,"Lili Wang, Xingru Li, Minjuan Huang","27 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Agriculture_Carbon_Neutrality",6,1,0.167,2023-03-27,2022-11-30,"0,1","5",117,"Dr. Xiaobo Qin, Dr. Jianling Fan","27 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Catalytic_Pollution_Control",4,1,0.25,2023-03-27,2022-12-13,"0,0,0,1,0","1",104,"Lei Huang, Dr. Hongguo Zhang, Rongkui Su, Zhenxing Wang, Dr. Feng Chen","27 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/recover_covid",5,1,0.2,2023-03-27,2022-10-20,"0,0,1","4",158,"Stefania Costi, Stefania Fugazzaro, Mara Paneroni","27 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/environmental_planning",19,1,0.053,2023-03-28,2022-03-07,"1,0","No info",386,"Dr. Salvador Garcia-Ayllon Veintimilla, Antonio Espin Tomas","28 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/nutrition_diets",11,1,0.091,2023-03-28,2023-02-17,"1,1","7",39,"Eva Winzer, Dr. Maria Wakolbinger","28 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/_holistic_wellbeing_of_vulnerable_populations",9,0,0,2023-03-28,2023-03-29,"0","4",-1,"Dr. Denise Marie Saint Arnault","28 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/community_nutrition_obesity_control",6,1,0.167,2023-03-28,2022-03-30,"0,1,0,1","5",363,"Julia Diez, Dr. Joaquin Moncho Vasallo, Eva Maria Trescastro, Alba Martinez Garcia","28 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/physical_mental_health_mothers_infants",5,1,0.2,2023-03-28,2023-01-20,"1,1","3",67,"David Ramiro-Cortijo, Maria de la Fe Rodriguez Munoz","28 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Biostatistics_Health",6,0,0,2023-03-28,2023-01-22,"0","3",65,"Dr. Malgorzata Kowalska","28 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/collection_Environment_Ecology",12,0,0,2023-03-29,2022-08-21,"0","No info",220,"Elena Rada","29 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Green_Functional_Materials",6,1,0.167,2023-03-29,2022-12-21,"0,0,1","3",98,"Dr. Pengfei Xie, Hanbing Zhang, Jin Wu","29 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Prevention_Public_Health",10,1,0.1,2023-03-30,2022-11-17,"1","8",133,"Mario Rivera-Izquierdo","30 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/environmental_topics",5,1,0.2,2023-03-30,2021-04-03,"1,0,0","No info",726,"Dr. Jayajit Chakraborty, Sara E. Grineski, Dr. Timothy W. Collins","30 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/TDoIStRtMHI",6,1,0.167,2023-03-30,2023-01-16,"1","1",73,"Victoria L. Smye","30 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/epidemiology_mental_health_among_older_adults",7,2,0.286,2023-03-30,2022-03-31,"2,0","No info",364,"Matthew C. Lohman, Karen Fortuna","30 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Urbanization_Migration",10,2,0.2,2023-03-30,2023-01-08,"2,1,1","7",81,"Dr. Juan Chen, Wei Lu, Shenghua Xie","30 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/physical_obesity",5,0,0,2023-03-30,2022-07-08,"0","3",265,"Jonghoon Park","30 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/shift_work",7,0,0,2023-03-30,2022-09-12,"0,0,0,0","6",199,"Mo-Yeol Kang, Dr. Tae-Won Jang, Hye-Eun Lee, Dong-Wook Lee","30 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/1WF8TU4GFS",5,1,0.2,2023-03-30,2023-01-03,"1","2",86,"Stig Molsted","30 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/IaPoCBHPI",6,0,0,2023-03-30,2023-03-23,"0","3",7,"Catherine Hayes","30 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Water_Pollution_Control_and_Resource_Recovery_Technology",5,1,0.2,2023-03-30,2023-01-27,"1","2",62,"Hua Li","30 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/wastewater_treatment_technologies_analysis",8,2,0.25,2023-03-30,2022-12-31,"2,1,0,0","5",89,"Xuan Xing, Hongna Li, Qian Chen, Hui Guo","30 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/political_violence_youth_adjustment",5,2,0.4,2023-03-30,2023-04-19,"1,1","1",-20,"Edward Mark Cummings, Dr. Christine E. Merrilees","30 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/F0NE759EU0",5,0,0,2023-03-30,2023-02-10,"0","5",48,"Sarah N. Forrester","30 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/Ecotoxicology_and_Health_Risks_of_Emerging_Organic_Pollutants",5,1,0.2,2023-03-30,2023-01-28,"1","3",61,"Rui Zhang","30 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/81J88VUJQ6",5,1,0.2,2023-03-30,2022-12-16,"1,0","4",104,"Yaling Lu, Zhenni Chen","30 March 2023"
"https://www.mdpi.com/journal/ijerph/special_issues/addressing_public_health_and_health_inequities_in_marginalized_and_hidden_populations",36,8,0.222,2023-03-31,2022-11-05,"6,2,2,3","No info",146,"Tinashe Dune, Zelalem Mengesha, Dr. Pranee Liamputtong, Amit Arora","31 March 2023"
