"special_issue","num_papers","flags","prop_flag","deadline","latest_sub","rt_sum_vector2","aca_flag","d_over_deadline","ed","fecha_deadline"
"https://www.mdpi.com/journal/ijerph/special_issues/west_nile_virus",23,1,0.043,2013-06-30,2013-10-08,"1,0,1","No info",-100,"Dr. Roy A. Hall, Dr. Alexander Khromykh, Jody Hobson-Peters","30 June 2013"
"https://www.mdpi.com/journal/ijerph/special_issues/food-safety",19,1,0.053,2013-06-30,2013-09-22,"1","No info",-84,"Dr. Craig W. Hedberg","30 June 2013"
"https://www.mdpi.com/journal/ijerph/special_issues/trauma",5,1,0.2,2013-06-30,2013-08-30,"1","No info",-61,"Flora I. Matheson","30 June 2013"
"https://www.mdpi.com/journal/ijerph/special_issues/food-allergy-gene",5,0,0,2013-06-30,2013-10-13,"0","No info",-105,"Dr. Katrina Jane Allen","30 June 2013"
"https://www.mdpi.com/journal/ijerph/special_issues/job-stress-health",12,0,0,2013-07-31,2013-09-16,"0","No info",-47,"Briana Barocas","31 July 2013"
"https://www.mdpi.com/journal/ijerph/special_issues/antimicrobial-resistance",8,0,0,2013-07-31,2013-09-15,"0","No info",-46,"Dr. Mary Barton","31 July 2013"
"https://www.mdpi.com/journal/ijerph/special_issues/occupational-health",8,0,0,2013-07-31,2013-09-02,"0","No info",-33,"Dr. Marc B. Schenker","31 July 2013"
"https://www.mdpi.com/journal/ijerph/special_issues/alcohol-tobacco-harm",5,0,0,2013-07-31,2013-09-28,"0","No info",-59,"Johan Jarl","31 July 2013"
"https://www.mdpi.com/journal/ijerph/special_issues/telehealthcare",19,0,0,2013-08-31,2013-12-16,"0","No info",-107,"Dr. George Crooks","31 August 2013"
"https://www.mdpi.com/journal/ijerph/special_issues/health-old",14,1,0.071,2013-08-31,2013-12-24,"1","No info",-115,"Dr. Dawn A. Skelton","31 August 2013"
"https://www.mdpi.com/journal/ijerph/special_issues/spatial-epidemiology",14,1,0.071,2013-11-30,2014-07-09,"1","No info",-221,"Dr. Peter Congdon","30 November 2013"
"https://www.mdpi.com/journal/ijerph/special_issues/toxicologic-pathology",6,1,0.167,2013-12-30,2014-01-24,"1","No info",-25,"Jose A. Centeno","30 December 2013"
"https://www.mdpi.com/journal/ijerph/special_issues/10th-health-research",8,0,0,2013-12-31,2014-03-23,"","No info",-82,"","31 December 2013"
"https://www.mdpi.com/journal/ijerph/special_issues/economics-prevention-treatment-obesity",5,1,0.2,2013-12-31,2014-02-01,"1","No info",-32,"Dr. Paul A. Scuffham","31 December 2013"
"https://www.mdpi.com/journal/ijerph/special_issues/10th-anniversary",32,0,0,2014-01-31,2014-06-26,"","No info",-146,"","31 January 2014"
"https://www.mdpi.com/journal/ijerph/special_issues/chronic_diseases_prevention",9,2,0.222,2014-01-31,2014-07-09,"2,0","No info",-159,"Dr. Jaakko Tuomilehto, Noël Christopher Barengo","31 January 2014"
"https://www.mdpi.com/journal/ijerph/special_issues/depression-prevention",9,1,0.111,2014-02-15,2014-08-06,"0,1","No info",-172,"Jane E. Gillham, Patrick Pössel","15 February 2014"
"https://www.mdpi.com/journal/ijerph/special_issues/standards-applications",13,0,0,2014-03-01,2014-03-03,"0","No info",-2,"Dr. Po-Hsun Cheng","1 March 2014"
"https://www.mdpi.com/journal/ijerph/special_issues/control-malaria",5,0,0,2014-03-15,2014-04-16,"0","No info",-32,"Dr. Christos Hadjichristodoulou","15 March 2014"
"https://www.mdpi.com/journal/ijerph/special_issues/health-research",15,1,0.067,2014-03-31,2014-04-30,"1,0","No info",-30,"Dr. Annette Peters, Dr. Nino Kuenzli","31 March 2014"
"https://www.mdpi.com/journal/ijerph/special_issues/nature",19,0,0,2014-04-30,2014-08-12,"0","No info",-104,"Mardie Townsend","30 April 2014"
"https://www.mdpi.com/journal/ijerph/special_issues/landuse_landcover",38,3,0.079,2014-04-30,2014-06-03,"3,0","No info",-34,"Dr. Yu-Pin Lin","30 April 2014"
"https://www.mdpi.com/journal/ijerph/special_issues/maternal_child_health",12,2,0.167,2014-04-30,2014-07-31,"2","No info",-92,"Igor Burstyn","30 April 2014"
"https://www.mdpi.com/journal/ijerph/special_issues/leptospirosis-ecosystem",14,2,0.143,2014-05-30,2014-05-31,"1,0,1","No info",-1,"Maria Cristina Schneider, Daniel Forsin Buss, Michel Jancloes","30 May 2014"
"https://www.mdpi.com/journal/ijerph/special_issues/endocrine_disruptors",12,0,0,2014-05-31,2014-07-07,"0","No info",-37,"Dr. Karen Phillips","31 May 2014"
"https://www.mdpi.com/journal/ijerph/special_issues/geoethics-geosciences",4,1,0.25,2014-05-31,2015-06-16,"1","No info",-381,"Mary J. Thornbush","31 May 2014"
"https://www.mdpi.com/journal/ijerph/special_issues/emergency_response",20,0,0,2014-06-30,2014-07-29,"0","No info",-29,"Dr. Emmanuel Rudatsikira","30 June 2014"
"https://www.mdpi.com/journal/ijerph/special_issues/mental-health",16,0,0,2014-06-30,2014-08-18,"0,0,0","No info",-49,"Dr. Luis Salvador-Carulla, Alan Rosen, Ana Fernandez Sanchez","30 June 2014"
"https://www.mdpi.com/journal/ijerph/special_issues/Toxi-Latin_2014",15,2,0.133,2014-07-21,2014-07-24,"2,1","No info",-3,"Dr. Solange Cristina Garcia, Dr. Daiana Silva Avila","21 July 2014"
"https://www.mdpi.com/journal/ijerph/special_issues/ultrafine_particles_health",8,0,0,2014-07-31,2014-08-29,"0","No info",-29,"Otto Hänninen","31 July 2014"
"https://www.mdpi.com/journal/ijerph/special_issues/removal-recovery",5,0,0,2014-07-31,2014-07-22,"0","No info",9,"Dr. Miklas Scholz","31 July 2014"
"https://www.mdpi.com/journal/ijerph/special_issues/Pollution-modeling",12,5,0.417,2014-08-15,2014-11-10,"1,4","No info",-87,"Dr. Michael S. Breen, Vlad Isakov","15 August 2014"
"https://www.mdpi.com/journal/ijerph/special_issues/health-assessment-potential",12,2,0.167,2014-08-31,2014-12-03,"2","No info",-94,"Dr. Jeffery Spickett","31 August 2014"
"https://www.mdpi.com/journal/ijerph/special_issues/weather-risks",15,3,0.2,2014-09-15,2014-11-01,"2,1","No info",-47,"Kristie L. Ebi, Jeremy Hess","15 September 2014"
"https://www.mdpi.com/journal/ijerph/special_issues/preventive_medicine",9,3,0.333,2014-09-15,2015-01-21,"3","No info",-128,"Dr. Maria M. Morales Suarez-Varela","15 September 2014"
"https://www.mdpi.com/journal/ijerph/special_issues/tobacco_harm_reduction",10,2,0.2,2014-09-30,2014-09-03,"2","No info",27,"Konstantinos Farsalinos","30 September 2014"
"https://www.mdpi.com/journal/ijerph/special_issues/childhood-obesity_problem",16,2,0.125,2014-09-30,2014-11-18,"2","No info",-49,"Dr. Andrew P. Hills","30 September 2014"
"https://www.mdpi.com/journal/ijerph/special_issues/antibiotic_resistance",6,0,0,2014-10-15,2014-11-15,"","No info",-31,"","15 October 2014"
"https://www.mdpi.com/journal/ijerph/special_issues/infectious_disease_transmission",31,0,0,2014-10-31,2014-10-29,"0","No info",2,"Jeffrey Shaman","31 October 2014"
"https://www.mdpi.com/journal/ijerph/special_issues/tobacc-control",10,0,0,2014-10-31,2014-12-04,"0","No info",-34,"Adriana Blanco Marquizo","31 October 2014"
"https://www.mdpi.com/journal/ijerph/special_issues/bioprocess-air",6,1,0.167,2014-10-31,2014-11-02,"1","5",-2,"Dr. Christian Kennes","31 October 2014"
"https://www.mdpi.com/journal/ijerph/special_issues/emerging_contaminants",6,1,0.167,2014-11-30,2014-12-29,"1","No info",-29,"Dr. Satinder Kaur Brar","30 November 2014"
"https://www.mdpi.com/journal/ijerph/special_issues/physical-activity",8,0,0,2014-12-31,2014-12-22,"0","No info",9,"Dr. Rachel Davey","31 December 2014"
"https://www.mdpi.com/journal/ijerph/special_issues/drug-abuse-prevention",8,1,0.125,2014-12-31,2014-12-31,"1,0","No info",0,"Jorge Delva, Shijian Li","31 December 2014"
"https://www.mdpi.com/journal/ijerph/special_issues/GLP",8,0,0,2014-12-31,2015-01-31,"0,0","No info",-31,"Dr. Yu-Pin Lin","31 December 2014"
"https://www.mdpi.com/journal/ijerph/special_issues/Environmental-health-research",4,0,0,2014-12-31,2014-12-31,"","0",0,"","31 December 2014"
"https://www.mdpi.com/journal/ijerph/special_issues/health-disparities",19,0,0,2015-01-31,2015-02-10,"0,0,0,0","No info",-10,"Dr. Stephen B. Thomas, Devon C. Payne-Sturges, Christiane Bunge, Kenneth Olden","31 January 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/oral_health",17,1,0.059,2015-01-31,2014-11-20,"1","No info",72,"Dr. Mauro Henrique Nogueira Guimarães de Abreu","31 January 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/disability-public-health",11,3,0.273,2015-01-31,2015-12-15,"3,0,2","No info",-318,"Dr. Alarcos Cieza, Dr. Carla Sabariego, Dr. Jerome E. Bickenbach","31 January 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/social-perspectives",6,1,0.167,2015-01-31,2015-01-29,"1","5",2,"Dr. Janet Seeley","31 January 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/quality_food_security",12,6,0.5,2015-02-15,2015-03-25,"4,0,2,3","6",-38,"Roberto Spurio, Duarte Tito, Letizia Brandi, Laura Mancini","15 February 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/vector-borne-diseases",5,1,0.2,2015-02-28,2015-03-31,"1","3",-31,"Dr. Shlomit Paz","28 February 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/quality-of-life",10,1,0.1,2015-02-28,2015-02-28,"1","No info",0,"Dr. Peter Lercher","28 February 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/fields-health",18,2,0.111,2015-03-31,2015-05-22,"2","No info",-52,"Dr. Martin Röösli","31 March 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/foodsafety",14,2,0.143,2015-04-30,2015-07-07,"2,0,0","12",-68,"Dr. Mieke Uyttendaele, Eelco Franz, Oliver Schlüter","30 April 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/waterborne_contaminants",10,0,0,2015-04-30,2015-07-14,"0","10",-75,"Samuel Dorevitch","30 April 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/ManagingFatigue",6,3,0.5,2015-06-26,2015-12-01,"0,0,0,0,2,0,1","4",-158,"Dr. Drew Dawson, Paul Robers, Dr. Lynn Meuleners, Libby Brook, Sally Ferguson, Greg Roach, Charli Sargent","26 June 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/asgm",17,8,0.471,2015-06-30,2015-07-30,"8,0,0","16",-30,"Dr. Niladri Basu, Susan Keane, Paleah Black Moher","30 June 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/environmental_fate",16,3,0.188,2015-06-30,2016-01-19,"3","13",-203,"Monica J. B. Amorim","30 June 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/Hazardous_Waste",16,2,0.125,2015-06-30,2015-07-23,"2","14",-23,"Dr. Oladele A. Ogunseitan","30 June 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/Breastfeedinginfanthealth",11,3,0.273,2015-06-30,2015-09-30,"1,3","8",-92,"Dr. Jane A. Scott, Dr. Colin W. Binns","30 June 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/aging-cognition",10,2,0.2,2015-06-30,2015-08-01,"0,2","9",-32,"Lori E. James, Meredith Shafto","30 June 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/globalclimatechangecontaminants",6,0,0,2015-06-30,2015-06-30,"0,0","6",0,"Dr. Michael Evan Goodsite, Hans Sanderson","30 June 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/social-network-analysis",5,1,0.2,2015-06-30,2015-07-31,"1,0","4",-31,"Jenine K. Harris, Douglas A. Luke","30 June 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/Cumulative-Health-Impact",8,0,0,2015-07-30,2015-10-05,"0,0","8",-67,"Dr. Wim Passchier, Dr. Luc Hens","30 July 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/OccupationalTherapies",10,0,0,2015-07-31,2015-08-31,"0","7",-31,"Wendy Stav","31 July 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/transport-health",7,0,0,2015-07-31,2015-08-03,"0","7",-3,"Brian Caulfield","31 July 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/MHHDGC2014",60,1,0.017,2015-08-30,2016-03-23,"0,0,0,1","59",-206,"Mark Edberg, Barbara E. Hayes, Valerie Montgomery Rice, Dr. Paul B. Tchounwou","30 August 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/methodological_innovations",19,0,0,2015-08-31,2016-05-17,"","No info",-260,"","31 August 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/exposures-occupant-health",16,1,0.062,2015-09-30,2015-12-14,"1,0","15",-75,"Gary Adamkiewicz, M. Patricia Fabian","30 September 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/Arsenic-Drinking-Water",14,1,0.071,2015-09-30,2015-11-29,"1,1","No info",-60,"Dr. Ravi Naidu, Mohammad Mahmudur Rahman","30 September 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/atmospheric-exposure",10,0,0,2015-09-30,2015-11-10,"0,0","10",-41,"P. Grady Dixon, Scott C. Sheridan","30 September 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/green-health",13,4,0.308,2015-10-31,2016-01-30,"2,2","9",-91,"Dr. Agnes Van den Berg, Jenny Roe","31 October 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/migrant-health",29,0,0,2015-11-30,2015-11-30,"0","No info",0,"Dr. Sloane Burke Winkelman","30 November 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/tobacco",20,1,0.05,2015-11-30,2015-12-21,"1,0","17",-21,"Prof. Coral Gartner, Britta Wigginton","30 November 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/built-environment",20,1,0.05,2015-12-15,2016-02-11,"0,1,1","19",-58,"Dr. Harry Timmermans, Astrid Kemperman, Pauline Van den Berg","15 December 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/health-behavior",78,2,0.026,2015-12-31,2016-09-08,"2,2","No info",-252,"Dr. Tetsuji Yamada, Dr. Chia-Ching Chen","31 December 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/lead",19,2,0.105,2015-12-31,2016-02-05,"2","No info",-36,"Dr. Howard Mielke","31 December 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/water-disinfection",13,0,0,2015-12-31,2016-02-14,"0,0","13",-45,"Nicholas Frederick Gray, Dr. Panagiotis Karanis","31 December 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/12th-environmental-health-research",5,3,0.6,2015-12-31,2016-02-26,"3","2",-57,"Dr. Paul B. Tchounwou","31 December 2015"
"https://www.mdpi.com/journal/ijerph/special_issues/Occupational-safety",19,0,0,2016-01-31,2016-05-24,"0","No info",-114,"Dr. Andrew Watterson","31 January 2016"
"https://www.mdpi.com/journal/ijerph/special_issues/children-adolescents-nutrition",16,2,0.125,2016-01-31,2016-04-28,"2","13",-88,"Dr. Maria M. Morales Suarez-Varela","31 January 2016"
"https://www.mdpi.com/journal/ijerph/special_issues/correctional-health",5,0,0,2016-01-31,2015-12-03,"0","3",59,"Dr. Deborah Shelton","31 January 2016"
"https://www.mdpi.com/journal/ijerph/special_issues/Treating-Alcoholism",5,1,0.2,2016-01-31,2016-01-06,"1","4",25,"Dr. Icro Maremmani","31 January 2016"
"https://www.mdpi.com/journal/ijerph/special_issues/obesity-prevention-2015",5,1,0.2,2016-02-28,2016-04-05,"1,1,0","4",-37,"Sara Kirk, Jessie-Lee Mclsaac, Tarra Penney","28 February 2016"
"https://www.mdpi.com/journal/ijerph/special_issues/child_injury_prevention_2015",15,3,0.2,2016-02-29,2016-04-25,"1,3","12",-56,"Alison Macpherson, Ian Pike","29 February 2016"
"https://www.mdpi.com/journal/ijerph/special_issues/bone-health",10,2,0.2,2016-03-30,2016-03-30,"2,0","8",0,"Dr. Marlena Kruger, Dr. Hope Weiler","30 March 2016"
"https://www.mdpi.com/journal/ijerph/special_issues/occupational-stress-wellbeing",16,0,0,2016-03-31,2016-04-15,"0","13",-15,"Dr. Cary Cooper","31 March 2016"
"https://www.mdpi.com/journal/ijerph/special_issues/ISEE2015",9,0,0,2016-03-31,2016-04-24,"0","9",-24,"Nelson Gouveia","31 March 2016"
"https://www.mdpi.com/journal/ijerph/special_issues/substance-drug-abuse",7,0,0,2016-04-30,2016-04-21,"0,0","7",9,"Amie Hayley, Joris C. Verster","30 April 2016"
"https://www.mdpi.com/journal/ijerph/special_issues/pediatric-infecious-diseases",7,2,0.286,2016-04-30,2016-05-13,"2","5",-13,"Dr. Karin Nielsen-Saines","30 April 2016"
"https://www.mdpi.com/journal/ijerph/special_issues/environ-engineering",36,0,0,2016-05-31,2016-06-13,"0,0","33",-13,"Dr. Rao Bhamidiammarri, Kiran Tota-Maharaj","31 May 2016"
"https://www.mdpi.com/journal/ijerph/special_issues/among-youth",13,5,0.385,2016-05-31,2015-12-31,"5,4,0","No info",152,"Dr. Danuta Wasserman, Vladimir Carli, Gergo Hadlaczky","31 May 2016"
"https://www.mdpi.com/journal/ijerph/special_issues/Spatio-temporal",12,0,0,2016-05-31,2016-10-31,"0","12",-153,"Dr. Peter Congdon","31 May 2016"
"https://www.mdpi.com/journal/ijerph/special_issues/endocrine-disruptors",20,4,0.2,2016-06-01,2016-08-04,"4","14",-64,"Huixiao Hong","1 June 2016"
"https://www.mdpi.com/journal/ijerph/special_issues/environmental-justice",19,2,0.105,2016-06-30,2016-07-05,"1,2,2","15",-5,"Dr. Jayajit Chakraborty, Dr. Timothy W. Collins, Sara E. Grineski","30 June 2016"
"https://www.mdpi.com/journal/ijerph/special_issues/Children-Exposures",24,2,0.083,2016-06-30,2016-12-29,"2,2","22",-182,"Dr. Helena Solo-Gabriele, Dr. Alesia Ferguson","30 June 2016"
"https://www.mdpi.com/journal/ijerph/special_issues/Electromagnetic-Fields",13,1,0.077,2016-06-30,2016-07-06,"1","8",-6,"Dr. Irena Cosic","30 June 2016"
"https://www.mdpi.com/journal/ijerph/special_issues/ecological_and_human-Health",8,0,0,2016-06-30,2017-03-03,"0","8",-246,"Ricardo Bello-Mendoza","30 June 2016"
