"i","received","accepted","publication","article_type","year","issue_type"
"https://www.mdpi.com/1660-4601/18/3/962","Submission received: 13 December 2020","Revised: 13 January 2021","Accepted: 18 January 2021","Review",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/963","Submission received: 5 December 2020","Revised: 14 January 2021","Accepted: 14 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/964","Submission received: 15 December 2020","Revised: 17 January 2021","Accepted: 19 January 2021","Review",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/965","Submission received: 5 January 2021","Revised: 18 January 2021","Accepted: 18 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/966","Submission received: 5 December 2020","Revised: 18 January 2021","Accepted: 20 January 2021","Study Protocol",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/967","Submission received: 9 December 2020","Accepted: 15 December 2020","Published: 22 January 2021","Editorial",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/968","Submission received: 15 December 2020","Revised: 15 January 2021","Accepted: 16 January 2021","Review",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/969","Submission received: 3 November 2020","Revised: 10 January 2021","Accepted: 15 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/970","Submission received: 10 December 2020","Revised: 19 January 2021","Accepted: 21 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/971","Submission received: 11 December 2020","Revised: 18 January 2021","Accepted: 19 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/972","Submission received: 28 December 2020","Revised: 17 January 2021","Accepted: 20 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/973","Submission received: 30 November 2020","Revised: 18 January 2021","Accepted: 20 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/974","Submission received: 26 November 2020","Revised: 4 January 2021","Accepted: 18 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/975","Submission received: 7 January 2021","Revised: 20 January 2021","Accepted: 20 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/976","Submission received: 2 December 2020","Revised: 7 January 2021","Accepted: 20 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/977","Submission received: 12 December 2020","Revised: 19 January 2021","Accepted: 19 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/978","Submission received: 28 December 2020","Revised: 17 January 2021","Accepted: 18 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/979","Submission received: 2 December 2020","Revised: 14 January 2021","Accepted: 20 January 2021","Review",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/980","Submission received: 29 December 2020","Revised: 18 January 2021","Accepted: 20 January 2021","Review",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/981","Submission received: 25 November 2020","Revised: 18 January 2021","Accepted: 19 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/982","Submission received: 18 December 2020","Revised: 19 January 2021","Accepted: 20 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/983","Submission received: 12 December 2020","Revised: 18 January 2021","Accepted: 20 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/984","Submission received: 30 December 2020","Revised: 19 January 2021","Accepted: 20 January 2021","Review",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/985","Submission received: 2 December 2020","Revised: 20 January 2021","Accepted: 20 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/986","Submission received: 14 December 2020","Revised: 12 January 2021","Accepted: 13 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/987","Submission received: 7 December 2020","Revised: 13 January 2021","Accepted: 19 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/988","Submission received: 22 October 2020","Revised: 7 January 2021","Accepted: 20 January 2021","Review",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/989","Submission received: 7 December 2020","Revised: 20 January 2021","Accepted: 21 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/990","Submission received: 16 December 2020","Revised: 10 January 2021","Accepted: 19 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/991","Submission received: 25 November 2020","Revised: 16 January 2021","Accepted: 21 January 2021","Review",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/992","Submission received: 18 November 2020","Revised: 16 January 2021","Accepted: 19 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/993","Submission received: 7 January 2021","Accepted: 21 January 2021","Published: 23 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/994","Submission received: 24 November 2020","Revised: 14 January 2021","Accepted: 19 January 2021","Review",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/995","Submission received: 19 November 2020","Revised: 19 January 2021","Accepted: 20 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/996","Submission received: 6 January 2021","Revised: 19 January 2021","Accepted: 20 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/997","Submission received: 16 December 2020","Revised: 6 January 2021","Accepted: 11 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/998","Submission received: 28 December 2020","Revised: 18 January 2021","Accepted: 20 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/999","Submission received: 28 December 2020","Revised: 19 January 2021","Accepted: 20 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1000","Submission received: 29 December 2020","Revised: 18 January 2021","Accepted: 20 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1001","Submission received: 29 December 2020","Revised: 15 January 2021","Accepted: 20 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1002","Submission received: 23 December 2020","Revised: 18 January 2021","Accepted: 20 January 2021","Review",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1003","Submission received: 22 December 2020","Revised: 17 January 2021","Accepted: 21 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1004","Submission received: 9 December 2020","Revised: 14 January 2021","Accepted: 21 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1005","Submission received: 28 December 2020","Revised: 16 January 2021","Accepted: 21 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1006","Submission received: 29 November 2020","Revised: 19 January 2021","Accepted: 20 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1007","Submission received: 25 September 2020","Revised: 28 December 2020","Accepted: 19 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1008","Submission received: 29 December 2020","Revised: 19 January 2021","Accepted: 20 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1009","Submission received: 8 December 2020","Revised: 12 January 2021","Accepted: 13 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1010","Submission received: 22 December 2020","Revised: 18 January 2021","Accepted: 20 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1011","Submission received: 14 December 2020","Revised: 20 January 2021","Accepted: 21 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1012","Submission received: 29 December 2020","Revised: 18 January 2021","Accepted: 19 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1013","Submission received: 27 November 2020","Revised: 13 January 2021","Accepted: 14 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1014","Submission received: 16 December 2020","Revised: 15 January 2021","Accepted: 21 January 2021","Brief Report",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1015","Submission received: 13 December 2020","Revised: 18 January 2021","Accepted: 20 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1016","Submission received: 19 December 2020","Revised: 18 January 2021","Accepted: 19 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1017","Submission received: 15 November 2020","Revised: 13 January 2021","Accepted: 18 January 2021","Review",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1018","Submission received: 17 December 2020","Revised: 19 January 2021","Accepted: 21 January 2021","Case Report",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1019","Submission received: 30 December 2020","Revised: 15 January 2021","Accepted: 20 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1020","Submission received: 27 December 2020","Revised: 15 January 2021","Accepted: 20 January 2021","Review",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1021","Submission received: 19 November 2020","Revised: 6 January 2021","Accepted: 18 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1022","Submission received: 29 November 2020","Revised: 15 January 2021","Accepted: 20 January 2021","Review",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1023","Submission received: 4 January 2021","Revised: 21 January 2021","Accepted: 21 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1024","Submission received: 4 January 2021","Accepted: 20 January 2021","Published: 24 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1025","Submission received: 15 November 2020","Revised: 15 January 2021","Accepted: 19 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1026","Submission received: 26 November 2020","Revised: 20 January 2021","Accepted: 21 January 2021","Review",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1027","Submission received: 18 January 2021","Accepted: 20 January 2021","Published: 25 January 2021","Editorial",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1028","Submission received: 29 November 2020","Revised: 20 January 2021","Accepted: 21 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1029","Submission received: 18 December 2020","Revised: 12 January 2021","Accepted: 22 January 2021","Perspective",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1030","Submission received: 29 December 2020","Revised: 21 January 2021","Accepted: 22 January 2021","Review",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1031","Submission received: 26 November 2020","Revised: 21 January 2021","Accepted: 22 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1032","Submission received: 10 November 2020","Revised: 20 January 2021","Accepted: 22 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1033","Submission received: 9 December 2020","Revised: 19 January 2021","Accepted: 20 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1034","Submission received: 16 December 2020","Revised: 4 January 2021","Accepted: 19 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1035","Submission received: 8 December 2020","Revised: 11 January 2021","Accepted: 19 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1036","Submission received: 26 November 2020","Revised: 18 January 2021","Accepted: 20 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1037","Submission received: 23 December 2020","Revised: 19 January 2021","Accepted: 20 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1038","Submission received: 16 December 2020","Revised: 21 January 2021","Accepted: 22 January 2021","Review",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1039","Submission received: 27 December 2020","Revised: 19 January 2021","Accepted: 22 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1040","Submission received: 23 December 2020","Revised: 18 January 2021","Accepted: 21 January 2021","Review",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1041","Submission received: 29 December 2020","Revised: 20 January 2021","Accepted: 22 January 2021","Case Report",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1042","Submission received: 25 November 2020","Revised: 20 January 2021","Accepted: 21 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1043","Submission received: 21 December 2020","Revised: 13 January 2021","Accepted: 19 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1044","Submission received: 28 December 2020","Revised: 20 January 2021","Accepted: 22 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1045","Submission received: 7 December 2020","Revised: 15 January 2021","Accepted: 20 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1046","Submission received: 17 December 2020","Revised: 20 January 2021","Accepted: 21 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1047","Submission received: 13 January 2021","Accepted: 19 January 2021","Published: 25 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1048","Submission received: 28 December 2020","Revised: 19 January 2021","Accepted: 20 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1049","Submission received: 26 November 2020","Revised: 21 January 2021","Accepted: 22 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1050","Submission received: 28 November 2020","Revised: 11 January 2021","Accepted: 13 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1051","Submission received: 2 December 2020","Revised: 20 January 2021","Accepted: 22 January 2021","Protocol",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1052","Submission received: 5 November 2020","Revised: 15 January 2021","Accepted: 19 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1053","Submission received: 24 December 2020","Revised: 21 January 2021","Accepted: 22 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1054","Submission received: 6 January 2021","Revised: 19 January 2021","Accepted: 22 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1055","Submission received: 8 January 2021","Revised: 20 January 2021","Accepted: 22 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1056","Submission received: 22 December 2020","Revised: 20 January 2021","Accepted: 20 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1057","Submission received: 4 January 2021","Revised: 20 January 2021","Accepted: 22 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1058","Submission received: 29 December 2020","Revised: 19 January 2021","Accepted: 20 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1059","Submission received: 1 December 2020","Revised: 6 January 2021","Accepted: 20 January 2021","Study Protocol",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1060","Submission received: 18 December 2020","Revised: 19 January 2021","Accepted: 20 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1061","Submission received: 30 December 2020","Revised: 19 January 2021","Accepted: 21 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1062","Submission received: 17 December 2020","Revised: 14 January 2021","Accepted: 18 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1063","Submission received: 11 December 2020","Revised: 14 January 2021","Accepted: 19 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1064","Submission received: 22 December 2020","Revised: 15 January 2021","Accepted: 20 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1065","Submission received: 20 November 2020","Revised: 21 January 2021","Accepted: 22 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1066","Submission received: 24 December 2020","Revised: 7 January 2021","Accepted: 13 January 2021","Review",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1067","Submission received: 22 December 2020","Revised: 20 January 2021","Accepted: 22 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1068","Submission received: 4 November 2020","Revised: 25 November 2020","Accepted: 3 December 2020","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1069","Submission received: 18 December 2020","Revised: 18 January 2021","Accepted: 22 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1070","Submission received: 15 December 2020","Revised: 16 January 2021","Accepted: 21 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1071","Submission received: 15 December 2020","Revised: 21 January 2021","Accepted: 22 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1072","Submission received: 12 December 2020","Revised: 21 January 2021","Accepted: 21 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1073","Submission received: 21 December 2020","Revised: 21 January 2021","Accepted: 23 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1074","Submission received: 18 November 2020","Revised: 17 January 2021","Accepted: 21 January 2021","Review",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1075","Submission received: 15 November 2020","Revised: 28 December 2020","Accepted: 30 December 2020","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1076","Submission received: 10 December 2020","Revised: 7 January 2021","Accepted: 19 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1077","Submission received: 14 November 2020","Revised: 8 January 2021","Accepted: 14 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1078","Submission received: 15 December 2020","Revised: 13 January 2021","Accepted: 16 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1079","Submission received: 18 December 2020","Revised: 22 January 2021","Accepted: 25 January 2021","Review",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1080","Submission received: 4 January 2021","Revised: 23 January 2021","Accepted: 24 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1081","Submission received: 17 December 2020","Revised: 17 January 2021","Accepted: 22 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1082","Submission received: 29 November 2020","Revised: 7 January 2021","Accepted: 16 January 2021","Review",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1083","Submission received: 8 December 2020","Revised: 20 January 2021","Accepted: 22 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1084","Submission received: 27 November 2020","Revised: 14 January 2021","Accepted: 21 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1085","Submission received: 18 December 2020","Revised: 19 January 2021","Accepted: 22 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1086","Submission received: 22 November 2020","Revised: 12 January 2021","Accepted: 20 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1087","Submission received: 10 December 2020","Revised: 18 January 2021","Accepted: 22 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1088","Submission received: 27 October 2020","Revised: 21 January 2021","Accepted: 21 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1089","Submission received: 27 December 2020","Revised: 22 January 2021","Accepted: 22 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1090","Submission received: 21 November 2020","Revised: 18 January 2021","Accepted: 22 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1091","Submission received: 11 December 2020","Accepted: 23 December 2020","Published: 26 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1092","Submission received: 31 October 2020","Revised: 11 January 2021","Accepted: 21 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1093","Submission received: 4 December 2020","Revised: 15 January 2021","Accepted: 23 January 2021","Review",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1094","Submission received: 1 December 2020","Revised: 20 January 2021","Accepted: 21 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1095","Submission received: 11 December 2020","Revised: 21 January 2021","Accepted: 22 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1096","Submission received: 22 November 2020","Revised: 18 January 2021","Accepted: 22 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1097","Submission received: 2 November 2020","Revised: 13 January 2021","Accepted: 20 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1098","Submission received: 24 October 2020","Revised: 23 December 2020","Accepted: 21 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1099","Submission received: 6 December 2020","Revised: 21 January 2021","Accepted: 23 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1100","Submission received: 5 January 2021","Revised: 22 January 2021","Accepted: 23 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1101","Submission received: 7 December 2020","Revised: 9 January 2021","Accepted: 20 January 2021","Commentary",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1102","Submission received: 10 November 2020","Revised: 20 January 2021","Accepted: 20 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1103","Submission received: 18 December 2020","Revised: 20 January 2021","Accepted: 24 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1104","Submission received: 17 December 2020","Revised: 20 January 2021","Accepted: 23 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1105","Submission received: 16 December 2020","Revised: 22 January 2021","Accepted: 24 January 2021","Review",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1106","Submission received: 26 November 2020","Revised: 14 January 2021","Accepted: 23 January 2021","Protocol",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1107","Submission received: 9 January 2021","Revised: 22 January 2021","Accepted: 23 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1108","Submission received: 20 November 2020","Revised: 20 January 2021","Accepted: 22 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1109","Submission received: 7 December 2020","Revised: 21 January 2021","Accepted: 22 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1110","Submission received: 29 November 2020","Revised: 22 January 2021","Accepted: 23 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1111","Submission received: 12 December 2020","Revised: 22 January 2021","Accepted: 24 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1112","Submission received: 30 November 2020","Revised: 13 January 2021","Accepted: 19 January 2021","Review",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1113","Submission received: 23 December 2020","Revised: 12 January 2021","Accepted: 21 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1114","Submission received: 8 January 2021","Revised: 19 January 2021","Accepted: 20 January 2021","Article",2021,"No"
"https://www.mdpi.com/1660-4601/18/3/1115","Submission received: 21 October 2020","Revised: 20 January 2021","Accepted: 22 January 2021","Article",2021,"No"
