"special_issue","num_papers","flags","prop_flag","deadline","latest_sub","rt_sum_vector2","aca_flag","d_over_deadline","ed","fecha_deadline"
"https://www.mdpi.com/journal/ijerph/special_issues/Cancer_Rural",5,1,0.2,2021-11-30,2021-12-01,"1","No info",-1,"Whitney Zahnd","30 November 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/life_course",8,2,0.25,2021-11-30,2021-11-28,"2,2,1,0","No info",2,"Stephen Jivraj, Paul Norman, Emily Murray, Tim Morris","30 November 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/evaluating_telerehabilitation",6,3,0.5,2021-11-30,2021-06-25,"1,1,1,0","No info",158,"Dahlia Kairy, Michel Tousignant, Rachel Kizony, Patrice L. (Tamar) Weiss","30 November 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Green_Food_Biowaste_Valorisation",5,0,0,2021-11-30,2021-11-08,"0","No info",22,"Eliana Pereira","30 November 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/HMEC_F",8,2,0.25,2021-11-30,2021-12-20,"2,1,1,1","4",-20,"Joanna Luczynska, Marek Jan Luczynski, Magdalena Senze, Monika Kowalska-Goralska","30 November 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/innovations_children_diet-related_behaviors",6,0,0,2021-11-30,2021-11-29,"0,0","1",1,"Jayna Markand Dave, Deborah I Thompson","30 November 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Outcomes_of_Joint-Preserving_Surgery",6,1,0.167,2021-11-30,2021-09-20,"1,1","4",71,"Dr. Koichiro Yano, Dr. Katsunori Ikari","30 November 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/agri_food",5,2,0.4,2021-11-30,2021-11-12,"2,2","No info",18,"Dr. Laura Piedra-Munoz, Dr. Emilio Galdeano-Gomez","30 November 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Drug_Utilisation_Stu_Paediatr",6,2,0.333,2021-11-30,2021-11-30,"2","No info",0,"Dr. Imti Choonara","30 November 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Wellbeing_Occupational_Risk_Health_Care_Workers",5,1,0.2,2021-11-30,2021-11-24,"1","No info",6,"Dominique Tripodi","30 November 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Soil_Contamination_Ecotoxicity",6,1,0.167,2021-11-30,2022-01-09,"0,0,1","No info",-40,"Bozena Smreczak, Dr. Alicja Kicinska, Dr. Eleonora Wcisło","30 November 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Rehabilitation_Neurological_Disorders",5,1,0.2,2021-11-30,2021-09-14,"1","4",77,"Paulo Henrique Silva Pelicioni","30 November 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/physical_activity_school_setting",5,1,0.2,2021-11-30,2021-12-08,"1,0","No info",-8,"Alberto Grao-Cruces, Rocio Izquierdo-Gomez","30 November 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/pollution_cognitive",5,1,0.2,2021-11-30,2022-04-22,"1,0,1","2",-143,"Ron Shadbegian, Juleen Lam, Linda T.M. Bui","30 November 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Health_Statistics_Australian_Experience_Opportunities",12,1,0.083,2021-12-15,2022-01-25,"1","8",-41,"Dr. Richard Madden","15 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/exercise_and_sport",11,2,0.182,2021-12-15,2022-04-22,"2","8",-128,"Giancarlo Condello","15 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Climate-Change_Effects",10,2,0.2,2021-12-15,2021-07-26,"1,2","No info",142,"Dr. Birgitta Evengård, Tomas Thierfelder","15 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/physical_fitness_testing",6,2,0.333,2021-12-15,2021-11-03,"2","No info",42,"Dr. Jose Carmelo Adsuar Sala","15 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/the_impact",12,3,0.25,2021-12-30,2022-03-16,"3","6",-76,"Daheia J. Barr-Anderson","30 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/family_support_children_health_wellbeing",9,1,0.111,2021-12-30,2021-12-30,"1,0,0,0","5",0,"Lucia Jimenez, John Canavan, George Spiel, Nevenka Zegarac","30 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/data_health",5,3,0.6,2021-12-30,2021-09-07,"1,2","No info",114,"Sara Malo, Antonio Gimeno-Miguel","30 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/academic_perfectionism",11,3,0.273,2021-12-31,2022-01-06,"0,3,3,2","No info",-6,"Jose M. Garcia-Fernandez, Maria Vicent, Ricardo Sanmartin, Carolina Gonzalvez","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/occupational_health",22,3,0.136,2021-12-31,2021-12-27,"3,3","13",4,"Juan A. Moriano, Ana Laguia","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/hospitality_economic",27,7,0.259,2021-12-31,2022-01-30,"7","No info",-30,"Dr. Sunghyup Sean Hyun","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Health_MEP",32,5,0.156,2021-12-31,2021-12-30,"0,0,0,5","No info",1,"Dr. Izabella Lecka, Dr. Sally Brailsford, Dr. Jozef Haczynski, Dr. Remigiusz Kozlowski","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/family_health",34,4,0.118,2021-12-31,2021-12-28,"0,2,1,1","No info",3,"Wioletta Zukiewicz-Sobczak, Dr. Paulina Wojtyla-Buciora, Izabela Rącka, Andrzej Wojtyla","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Childhood_Education_Care",18,5,0.278,2021-12-31,2022-05-01,"5,4","No info",-121,"Simona De Stasio, Carmen Berenguer","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Physical_Social_Intellectual_Development_Childhood_Adolescence",18,3,0.167,2021-12-31,2021-09-15,"2,3","No info",107,"Desiree Valera-Gran, Eva Maria Navarrete-Munoz","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Low_Back_Pain_LBP",20,6,0.3,2021-12-31,2021-12-29,"5,2,6,5","No info",2,"Dr. Vincenzo Denaro, Dr. Sergio Iavicoli, Fabrizio Russo, Gianluca Vadalà","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/health_digital",15,1,0.067,2021-12-31,2021-12-31,"0,1,0","No info",0,"Dr. Juan Leiva, Encarnacion Soriano-Ayala, Antonio Matas-Terron","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/EPOES",17,1,0.059,2021-12-31,2021-12-31,"1,0","No info",0,"Dr. Lucian-Ionel Cioca, Diana Popa-Andrei","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Hous_Health",10,1,0.1,2021-12-31,2021-12-24,"0,1","No info",7,"Lorenzo Capasso, Dr. Daniela D’Alessandro","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/RE_TIPFH",8,2,0.25,2021-12-31,2021-12-09,"2","No info",22,"Giuseppe Coratella","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/eHealth_care",17,3,0.176,2021-12-31,2021-12-27,"2,1,2","No info",4,"Belchin Kostov, Luis Gonzalez-de Paz, Dr. Antoni Siso-Almirall","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Greenhouse",15,2,0.133,2021-12-31,2021-09-30,"2","No info",92,"Diego Luis Valera Martinez","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/health_marathon",18,2,0.111,2021-12-31,2022-03-07,"2,0","No info",-66,"Dr. Zbigniew Waśkiewicz, Dr. Aleksandra Żebrowska","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Oral_Mucos_Rehabilitation",5,5,1,2021-12-31,2021-03-09,"1,3,0,4","No info",297,"Dr. Matteo Trimarchi, Stefano Bondi, Giacomo Bertazzoni, Alessandro Vinciguerra","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Fitness_Training_Sports",19,1,0.053,2021-12-31,2022-03-01,"0,0,1,0,1","9",-60,"Dr. Tadeusz Ambrozy, Dr. Mariusz Ozimek, Dr. Andrzej Ostrowski, Dr. Henryk Duda, Dr. Michał Spieszny","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Cyber_Health",12,4,0.333,2021-12-31,2022-01-30,"4,1,2","No info",-30,"Dr. Pasquale Caponnetto, Dr. Maria Salvina Signorelli, Marilena Maglia","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/influence_mediterranean_diet",10,2,0.2,2021-12-31,2021-12-31,"2,2","No info",0,"Francesca Scazzina, Alice Rosi","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Youth_Participation_in_Health",16,5,0.312,2021-12-31,2022-03-10,"5","No info",-69,"Ingrid Larsson","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/monitoring_evaluation",9,4,0.444,2021-12-31,2021-09-28,"3,0,4,0,0","No info",94,"Antonio Sousa, Ricardo Manuel Pires Ferraz, Dr. Daniel Marinho, Dr. Mario Antonio Cardoso Marques, Henrique Pereira Neiva","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/students_well_being",13,6,0.462,2021-12-31,2021-11-16,"6,2,1","No info",45,"Dr. Jesus De La Fuente, Paul Sander, Dr. Jose Manuel Martinez-Vicente","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/job_threat",17,3,0.176,2021-12-31,2022-03-30,"2,0,1,0","No info",-89,"Marta Ferreiro-Gonzalez, Dr. Gerardo Fernandez Barbero, Felix Zapata Arraez, Dr. Estrella Espada-Bellido","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Forest_Health_Welfare",16,4,0.25,2021-12-31,2022-03-04,"4,0","No info",-63,"Dr. Won-Sop Shin, Dr. Bum-Jin Park","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Smoking_Vaping_COVID-19",14,1,0.071,2021-12-31,2021-10-05,"1,0,1,0","No info",87,"Judith J. Prochaska, Kathleen Gali, Erin A. Vogel, Kelly C. Young-Wolff","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Children_Physical_Activity_Exercise_Obesity",18,5,0.278,2021-12-31,2021-11-28,"3,1,1,2","No info",33,"Dr. Michael J. Duncan, Cain Clark, Clarice Maria De Lucena Martins, Dr. Jorge Mota","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Behavior_Covid19",15,1,0.067,2021-12-31,2021-12-18,"1,1","6",13,"Dr. Isaac Ashkenazi, Carmit Rapaport","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Review_E_AE",14,1,0.071,2021-12-31,2021-12-30,"0,1","No info",1,"Elena Rada, Maria Cristina Collivignarelli","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/prevention_mental_health_children",11,2,0.182,2021-12-31,2021-12-22,"2,1","5",9,"Eduardo Fonseca-Pedrero, Martin Debbane","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Obstructive_Sleep_Apnea_Syndrome_Symptoms_Treatment",11,4,0.364,2021-12-31,2021-06-19,"2,4","No info",195,"Giannicola Iannella, Claudio Vicini","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/sport_exercise_stress",9,3,0.333,2021-12-31,2021-09-20,"2,1,1","2",102,"Dr. Daniela Lucini, Dr. Ferdinando Iellamo, Dr. Massimo Pagani","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/water_ecosystem",14,3,0.214,2021-12-31,2021-11-22,"0,1,2","No info",39,"Dr. Soon-Jin Hwang, Dr. Young-Seuk Park, Dr. Ihn-Sil Kwak","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Burden_NCDs_Individual_Society",13,0,0,2021-12-31,2021-12-03,"0","No info",28,"Dr. Aziz Rahman","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/pandemic_economic",12,0,0,2021-12-31,2021-12-29,"0","No info",2,"Dirga Lamichhane","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Health_Related_Quality_of_Life",9,3,0.333,2021-12-31,2021-12-31,"1,1,1,0","5",0,"Dr. Jorge Perez-Gomez, Dr. German Vicente-Rodriguez, Jorge Carlos-Vivas, Jose Carmelo Adsuar","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/violence_workplace",7,0,0,2021-12-31,2022-03-16,"0,0","No info",-75,"Maria del Carmen Perez-Fuentes, Dr. Maria del Mar Molero Jurado, Jose Jesus Gazquez Linares","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/AHCL",8,6,0.75,2021-12-31,2021-11-27,"6,5,0,1","No info",34,"Achraf Ammar, Khaled Trabelsi, Dr. Mohamed Jmaiel, Aimen Khacharem","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Trends_Tobacco",10,0,0,2021-12-31,2022-01-27,"0,0","10",-27,"Michael Stephen Dunbar, Joan S. Tucker","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Health_Misinformation",9,1,0.111,2021-12-31,2021-12-29,"1","No info",2,"Marco Viviani","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/emergency_medical_services_sesearch",15,1,0.067,2021-12-31,2021-10-12,"1,0,0","No info",80,"Chih-Hao Lin, Ming-Ju Hsieh, Jen-Tang Sun","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/public_health_risk_factors_lifespan",14,2,0.143,2021-12-31,2022-01-15,"1,0,1","No info",-15,"Ana Sofia Fernandes, Joao Pedro Gregorio, Marilia Silva Paulo","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/substance_behavioral_addictions",8,2,0.25,2021-12-31,2022-02-08,"2","1",-39,"Dr. Steve Sussman","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/TSHE",10,0,0,2021-12-31,2021-10-11,"0,0","No info",81,"Santiago Tejedor Calvo, Laura Cervi","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/mr_esdh",10,3,0.3,2021-12-31,2021-12-30,"2,0,1,0","No info",1,"Roland J. Thorpe, Jr., Paul Archibald, Marino A. Bruce, Haley Barge","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/sedentary_behaviour_physical_activity_workplace",9,1,0.111,2021-12-31,2021-11-25,"1,1","No info",36,"Gemma Ryde, Simone A. Tomaz","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/COVID-19-LMIC",10,7,0.7,2021-12-31,2021-12-09,"7,0","No info",22,"Robert Colebunders, Dr. Jacob Souopgui","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/TherapeuticAdvances_Challenges_Treatment_MultipleSclerosis",7,0,0,2021-12-31,2022-03-15,"0","No info",-74,"Emanuele D'Amico","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/big_data_sport",8,2,0.25,2021-12-31,2022-03-02,"2,2","No info",-61,"Markel Rico-Gonzalez, Jose Pino-Ortega","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Food_Addiction_and_Binge_Eating",5,0,0,2021-12-31,2021-09-24,"0","No info",98,"Marta Garrido Novelle","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Nursing_Palliative_Care",11,0,0,2021-12-31,2022-03-24,"0,0","No info",-83,"Gianluca Catania, Dr. George Demiris","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Diagnostic_Imaging",10,5,0.5,2021-12-31,2021-12-28,"4,1","2",3,"Vittorio Miele, Roberto Grassi","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Chronic_kidney_Disease_the_Global_Challenge",7,2,0.286,2021-12-31,2021-12-31,"0,2","1",0,"Luis D' Marco, Maria Jesus Puchades","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/new_advances_self-determination_theory_physical_education",7,2,0.286,2021-12-31,2021-05-31,"2,2,2","No info",214,"Angel Abos, Javier Sevil-Serrano, Luis Garcia-Gonzalez","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Motor_Imagery",8,1,0.125,2021-12-31,2021-09-28,"1,0","No info",94,"Massimiliano Conson, Tasha Stanton","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/exercise",8,1,0.125,2021-12-31,2021-12-28,"1","No info",3,"Sarah L. West","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Up-to-Date_Physiotherapy",6,1,0.167,2021-12-31,2022-01-16,"1","2",-16,"Monika Grygorowicz","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Social_Equity",6,0,0,2021-12-31,2021-08-16,"0,0","5",137,"Monica Wendel, Gaberiel Jones, Jr.","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/PPAEC",8,1,0.125,2021-12-31,2021-12-12,"1,1,1","4",19,"Danae Dinkel, Matthew R. Bice, Kyong-Ah Kwon","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Wastewater_Quantity_Quality",10,1,0.1,2021-12-31,2021-10-12,"1,0","No info",80,"Bithin Datta, Dr. Mark H. Houck","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Genetic_Environmental",10,7,0.7,2021-12-31,2022-03-17,"4,4","No info",-76,"Kazumichi Fujioka, Dr. Hans Van Rostenberghe","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Activity_Elderly",6,0,0,2021-12-31,2021-10-26,"0,0","5",66,"Jose Losa-Reyna, Dr. Maria Gine-Garriga","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/NUEM_HABs",10,0,0,2021-12-31,2022-01-27,"0","2",-27,"Dr. YingZhong Tang","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/occupational_environmental",8,4,0.5,2021-12-31,2021-12-14,"3,0,0,1","2",17,"Wonho Yang, Dr. Cheol Min Lee, Dr. Michael S. Breen, Wenwei Che","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Wolfram_Syndrome_Pediatric_Age",7,3,0.429,2021-12-31,2022-01-26,"3","0",-26,"Dr. Fortunato Lombardo","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/social_inequality_health",8,2,0.25,2021-12-31,2021-12-30,"2,1,0,0","4",1,"Roman A. Pabayo, Daniel Cook, Sze Yan Liu, Brendan T. Smith","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/environmental_disasters",7,2,0.286,2021-12-31,2021-07-10,"1,1,0,0","3",174,"Yuxiang Hong, Dr. Ziqiang Han, Dr. Jong-Suk Kim, Dr. Joo-Heon Lee","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/safe_design",6,3,0.5,2021-12-31,2022-02-28,"2,1,0,2","No info",-59,"Pieter van Gelder, Dr. Behnam Taebi, Zoë Robaey, Pim Klaassen","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/DHRP",6,0,0,2021-12-31,2022-02-04,"0","No info",-35,"Natalia Alabaldejo Blazquez","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/environmental_threats",6,3,0.5,2021-12-31,2022-03-09,"0,3","No info",-68,"Dr. Annamaria Colao, Prisco Piscitelli","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/support_conditions",7,3,0.429,2021-12-31,2021-12-27,"2,0,1","No info",4,"Rosario Fernandez-Pena, Mari Carmen Portillo, Jose Luis Molina","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/AI_Public_Health",6,1,0.167,2021-12-31,2021-12-15,"1,0,0","5",16,"Maria Teresa Garcia Ordas, Jose Alberto Benitez Andrades, Jose Luis Calvo-Rolle","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/EatingDisorders_RelatedResearch",5,1,0.2,2021-12-31,2021-12-28,"1,1","3",3,"Paolo Cotrufo, Stefania Cella","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/APAAD",5,0,0,2021-12-31,2021-12-31,"0,0","4",0,"Christina H. Fuller, A. Kofi Amegah","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Polytobacco_Product_Use",6,2,0.333,2021-12-31,2021-12-31,"2","3",0,"Erin Mead-Morse","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/obstructive_sleep_apnea_diagnosis",5,1,0.2,2021-12-31,2021-11-25,"1,1","4",36,"Agata Gabryelska, Marcin Sochal","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/date_decision",5,2,0.4,2021-12-31,2022-05-29,"1,1,0","2",-149,"Jeeyae Choi, Albert Park, Nansu Zong","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Drinking_Industrial_Water_Treatment",5,0,0,2021-12-31,2021-12-09,"0","3",22,"Dr. Andre Lerch","31 December 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Drug_Abuse_in_Adolescents_and_Young_Adults",5,0,0,2022-01-10,2021-11-01,"0","4",70,"Styliani (Stella) Vlachou","10 January 2022"
"https://www.mdpi.com/journal/ijerph/special_issues/Physical_Metabolic",7,3,0.429,2022-01-10,2021-08-11,"2,0,2","3",152,"Anelise Reis Gaya, Dr. Cezane Reuter, Dr. Jorge Mota","10 January 2022"
"https://www.mdpi.com/journal/ijerph/special_issues/Emerging_Mobile_Health_Syst",9,2,0.222,2022-01-14,2022-01-14,"2,1","7",0,"Dr. Enrique J. Gomez Aguilera, Jennifer Whetham","14 January 2022"
"https://www.mdpi.com/journal/ijerph/special_issues/coronavirus_disease",19,4,0.211,2022-01-15,2022-04-06,"4,1,2","No info",-81,"Manoj Sivan, Ng Yee Sien, Sofia Straudi","15 January 2022"
"https://www.mdpi.com/journal/ijerph/special_issues/Child_Adolescent_Well-Being",11,1,0.091,2022-01-15,2022-01-21,"1","9",-6,"Elisa Delvecchio","15 January 2022"
"https://www.mdpi.com/journal/ijerph/special_issues/Maternal_Newborn",9,2,0.222,2022-01-30,2022-08-10,"2","6",-192,"Alessandra N. Bazzano","30 January 2022"
"https://www.mdpi.com/journal/ijerph/special_issues/adolescent_young_health",48,3,0.062,2022-01-31,2021-12-17,"3,3,0","No info",45,"Dr. Lubica Argalasova, Dr. Jana Jurkovicova, Dr. Michael Weitzman","31 January 2022"
"https://www.mdpi.com/journal/ijerph/special_issues/COVID19_Health_Social_Behav",31,0,0,2022-01-31,2022-02-16,"0,0,0","No info",-16,"Jangwoon Park, Jungyoon Kim, Jaehyun Park","31 January 2022"
"https://www.mdpi.com/journal/ijerph/special_issues/SHWHW",30,3,0.1,2022-01-31,2022-06-24,"1,1,1","No info",-144,"Stefan Mandić-Rajčević, Dr. Melissa McDiarmid, Dr. Claudio Colosio","31 January 2022"
"https://www.mdpi.com/journal/ijerph/special_issues/old_new_epidemiological_alerts_prevention_control_covid19_candida_auris_measels_mdr_other_infectious_diseases",18,7,0.389,2022-01-31,2022-05-18,"7,0,0,4","No info",-107,"Jadwiga Wojkowska-Mach, Maria Luisa Moro, Monika Chlebowicz, Anna Rozanska","31 January 2022"
"https://www.mdpi.com/journal/ijerph/special_issues/esports_videogames",7,1,0.143,2022-01-31,2022-01-08,"1,0,1,0","No info",23,"Dr. Manuel Jimenez, Ferran Suay, Dr. Jose Ramon Alvero-Cruz, Dr. Elvis A. Carnero","31 January 2022"
"https://www.mdpi.com/journal/ijerph/special_issues/Therapeutic_Environments_Existential_Challenges_Healing_Places",11,4,0.364,2022-01-31,2022-04-13,"1,1,1,1","No info",-72,"Dr. Kirsten Kaya Roessler, Dr. Brady Wagoner, Sofie Pedersen, Mads Bank","31 January 2022"
"https://www.mdpi.com/journal/ijerph/special_issues/Sustainable_Cities_Health",20,0,0,2022-01-31,2022-02-27,"0,0","No info",-27,"Gisela Marta Oliveira, Rui Leandro Maia","31 January 2022"
"https://www.mdpi.com/journal/ijerph/special_issues/PAPF",13,3,0.231,2022-01-31,2022-01-17,"3,2,1","No info",14,"Adilson Marques, Eugenia Murawska-Ciałowicz, Diego Gomez-Baya","31 January 2022"
"https://www.mdpi.com/journal/ijerph/special_issues/research_on_ASD",13,3,0.231,2022-01-31,2022-01-27,"3,1","7",4,"Lei-Shih Chen, Shixi Zhao","31 January 2022"
